DateTime,Time,Currency,Importance,Event,Actual,Forecast,Previous
2016/01/11 10:00:00,10:00,EUR,Low,French 6-Month BTF Auction,-0.399%,,-0.397%
2016/01/11 11:00:00,11:00,USD,Low,CB Employment Trends Index (Dec),129.33,,128.27
2016/01/11 11:00:00,11:00,USD,Low,Fed Labor Market Conditions Index,2.9,0.0,2.7
2016/01/11 11:30:00,11:30,CAD,Medium,BoC Business Outlook Survey,,,
2016/01/11 12:30:00,12:30,USD,Low,3-Month Bill Auction,0.215%,,0.215%
2016/01/11 12:30:00,12:30,USD,Low,6-Month Bill Auction,0.470%,,0.500%
2016/01/11 13:40:00,13:40,USD,Medium,FOMC Member Lockhart Speaks,,,
2016/01/11 19:50:00,19:50,JPY,Medium,Adjusted Current Account,1.42T,1.52T,1.49T
2016/01/11 19:50:00,19:50,JPY,Low,Bank Lending (YoY) (Dec),2.2%,2.3%,2.3%
2016/01/11 19:50:00,19:50,JPY,Medium,Current Account n.s.a. (Nov),1.144T,0.859T,1.458T
2016/01/11 20:00:00,20:00,NZD,Low,ANZ Commodity Price Index (MoM),-1.8%,,-5.6%
2016/01/11 20:01:00,20:01,GBP,Medium,BRC Retail Sales Monitor (YoY) (Dec),0.1%,0.5%,-0.4%
2016/01/11 20:50:00,20:50,USD,Medium,FOMC Member Kaplan Speaks,,,
2016/01/12 01:00:00,01:00,JPY,Low,Economy Watchers Current Index (Dec),48.7,46.7,46.1
2016/01/12 01:00:00,01:00,JPY,Low,Household Confidence (Dec),42.7,42.3,42.6
2016/01/12 05:30:00,05:30,GBP,Low,Industrial Production (YoY) (Nov),0.9%,1.7%,1.7%
2016/01/12 05:30:00,05:30,GBP,Medium,Industrial Production (MoM) (Nov),-0.7%,0.0%,0.1%
2016/01/12 05:30:00,05:30,GBP,Low,Manufacturing Production (YoY) (Nov),-1.2%,-0.8%,-0.2%
2016/01/12 05:30:00,05:30,GBP,Medium,Manufacturing Production (MoM) (Nov),-0.4%,0.1%,-0.4%
2016/01/12 06:10:00,06:10,EUR,Low,Italian 12-Month BOT Auction,-0.074%,,-0.003%
2016/01/12 06:30:00,06:30,USD,Medium,FOMC Member Stanley Fischer Speaks,,,
2016/01/12 06:30:00,06:30,JPY,Medium,BoJ Governor Kuroda Speaks,,,
2016/01/12 07:00:00,07:00,USD,Low,NFIB Small Business Optimism (Dec),95.2,95.4,94.8
2016/01/12 07:00:00,07:00,ZAR,Low,Manufacturing Production (MoM) (Nov),-1.2%,-0.2%,-1.7%
2016/01/12 08:00:00,08:00,INR,Medium,CPI (YoY) (Dec),5.61%,5.60%,5.41%
2016/01/12 08:00:00,08:00,INR,Low,Cumulative Industrial Production (Nov),3.90%,,4.80%
2016/01/12 08:00:00,08:00,INR,Low,Industrial Production (YoY) (Nov),-3.2%,2.3%,9.8%
2016/01/12 08:00:00,08:00,INR,Low,Manufacturing Output (MoM) (Nov),-4.4%,,10.6%
2016/01/12 09:00:00,09:00,RUB,Medium,CPI (MoM),0.8%,0.8%,0.8%
2016/01/12 09:00:00,09:00,RUB,Medium,CPI (YoY),12.9%,12.9%,12.9%
2016/01/12 09:55:00,09:55,USD,Low,Redbook (MoM),-1.0%,,-0.3%
2016/01/12 09:55:00,09:55,USD,Low,Redbook (YoY),1.7%,,2.9%
2016/01/12 10:15:00,10:15,GBP,High,BoE Gov Carney Speaks,,,
2016/01/12 11:00:00,11:00,GBP,Medium,NIESR GDP Estimate,0.6%,,0.6%
2016/01/12 11:00:00,11:00,USD,Low,IBD/TIPP Economic Optimism,47.3,47.6,47.2
2016/01/12 11:00:00,11:00,USD,High,JOLTS Job Openings,5.431M,5.410M,5.349M
2016/01/12 12:30:00,12:30,USD,Low,4-Week Bill Auction,0.220%,,0.200%
2016/01/12 14:00:00,14:00,USD,Medium,3-Year Note Auction,1.174%,,1.255%
2016/01/12 16:15:00,16:15,USD,Medium,FOMC Member Lacker Speaks,,,
2016/01/12 17:00:00,17:00,KRW,Low,Export Price Index (YoY) (Dec),-6.0%,,-8.6%
2016/01/12 17:00:00,17:00,KRW,Low,Import Price Index (YoY) (Dec),-11.9%,,-15.6%
2016/01/12 17:35:00,17:35,USD,Medium,API Weekly Crude Oil Stock,-3.900M,2.000M,-5.600M
2016/01/12 17:35:00,17:35,USD,Medium,API Weekly Cushing Crude Oil Stock,-0.300M,,1.400M
2016/01/12 17:35:00,17:35,USD,Low,API Weekly Distillates Stocks,3.700M,,5.600M
2016/01/12 17:35:00,17:35,USD,Low,API Weekly Gasoline Stock,7.000M,,7.100M
2016/01/12 19:00:00,19:00,KRW,Low,Unemployment Rate (Dec),3.4%,3.4%,3.4%
2016/01/12 19:50:00,19:50,JPY,Low,M2 Money Stock (YoY),3.0%,3.4%,3.3%
2016/01/12 22:55:00,22:55,CNY,Medium,Exports (YoY) (Dec),-1.4%,-8.0%,-6.8%
2016/01/12 22:55:00,22:55,CNY,Medium,Imports (YoY) (Dec),-7.6%,-11.5%,-8.7%
2016/01/12 22:55:00,22:55,CNY,Medium,Trade Balance (USD) (Dec),60.09B,53.00B,54.10B
2016/01/12 23:00:00,23:00,KRW,Low,M2 Money supply (Nov),7.80%,,9.00%
2016/01/13 03:45:00,03:45,EUR,Medium,French CPI (MoM) (Dec),0.2%,0.1%,-0.2%
2016/01/13 03:45:00,03:45,EUR,Low,French Current Account (Nov),-1.40B,,-1.00B
2016/01/13 03:45:00,03:45,EUR,Medium,French HICP (MoM) (Dec),0.2%,0.1%,-0.2%
2016/01/13 03:45:00,03:45,EUR,Low,French HICP (YoY) (Dec),0.3%,0.2%,0.1%
2016/01/13 06:00:00,06:00,EUR,Medium,Industrial Production (MoM) (Nov),-0.7%,-0.3%,0.8%
2016/01/13 06:00:00,06:00,EUR,Low,Industrial Production (YoY) (Nov),1.1%,1.3%,2.0%
2016/01/13 06:30:00,06:30,EUR,Low,Italian 3-Year BTP Auction,0.02%,,0.11%
2016/01/13 06:30:00,06:30,EUR,Low,Italian 7-Year BTP Auction,0.99%,,0.98%
2016/01/13 06:35:00,06:35,EUR,Medium,German 10-Year Bund Auction,0.590%,,0.490%
2016/01/13 07:00:00,07:00,BRL,Medium,Retail Sales (YoY) (Nov),-7.8%,-9.0%,-5.7%
2016/01/13 07:00:00,07:00,BRL,Medium,Retail Sales (MoM) (Nov),1.5%,-0.5%,0.5%
2016/01/13 08:00:00,08:00,USD,Low,MBA 30-Year Mortgage Rate,4.12%,,4.20%
2016/01/13 08:00:00,08:00,USD,Low,MBA Mortgage Applications (WoW),21.3%,,-11.6%
2016/01/13 08:00:00,08:00,USD,Low,MBA Purchase Index,231.1,,196.2
2016/01/13 08:00:00,08:00,USD,Low,Mortgage Market Index,398.5,,328.6
2016/01/13 08:00:00,08:00,USD,Low,Mortgage Refinance Index,"1,380.4",,"1,114.8"
2016/01/13 09:00:00,09:00,USD,Medium,FOMC Member Rosengren Speaks,,,
2016/01/13 10:30:00,10:30,BRL,Low,Foreign Exchange Flows,-1.11B,,-2.15B
2016/01/13 11:30:00,11:30,USD,High,Crude Oil Inventories,0.234M,2.504M,-5.085M
2016/01/13 11:30:00,11:30,USD,Low,Crude Oil Imports,0.678M,,-0.382M
2016/01/13 11:30:00,11:30,USD,Medium,Cushing Crude Oil Inventories,0.097M,,0.917M
2016/01/13 11:30:00,11:30,USD,Low,Distillate Fuel Production,-0.216M,,0.049M
2016/01/13 11:30:00,11:30,USD,Low,EIA Weekly Distillates Stocks,6.136M,1.980M,6.308M
2016/01/13 11:30:00,11:30,USD,Low,Gasoline Production,0.054M,,-1.155M
2016/01/13 11:30:00,11:30,USD,Low,Heating Oil Stockpiles,0.427M,,-0.239M
2016/01/13 11:30:00,11:30,USD,Low,Gasoline Inventories,8.438M,2.703M,10.576M
2016/01/13 13:30:00,13:30,USD,Low,Chicago Fed President Evans Speaks,,,
2016/01/13 14:00:00,14:00,USD,High,10-Year Note Auction,2.090%,,2.233%
2016/01/13 15:00:00,15:00,USD,Medium,Beige Book,,,
2016/01/13 15:00:00,15:00,USD,Medium,Federal Budget Balance (Dec),-14.0B,-2.7B,-65.0B
2016/01/13 16:30:00,16:30,USD,Medium,Fed's Balance Sheet,"4,501.70B",,"4,486.61B"
2016/01/13 17:45:00,17:45,NZD,Medium,Electronic Card Retail Sales (MoM) (Dec),-0.2%,0.5%,0.3%
2016/01/13 17:45:00,17:45,NZD,Low,Electronic Card Retail Sales (YoY) (Dec),5.3%,,3.7%
2016/01/13 19:50:00,19:50,JPY,Low,Core Machinery Orders (YoY) (Nov),1.2%,6.3%,10.3%
2016/01/13 19:50:00,19:50,JPY,Low,Core Machinery Orders (MoM) (Nov),-14.4%,-7.9%,10.7%
2016/01/13 19:50:00,19:50,JPY,Low,PPI (MoM) (Dec),-0.3%,-0.4%,-0.1%
2016/01/13 19:50:00,19:50,JPY,Low,PPI (YoY) (Dec),-3.4%,-3.5%,-3.6%
2016/01/13 20:30:00,20:30,AUD,Medium,Employment Change (Dec),-1.0K,-12.5K,75.0K
2016/01/13 20:30:00,20:30,AUD,Medium,Full Employment Change (Dec),17.6K,,47.3K
2016/01/13 20:30:00,20:30,AUD,Low,Participation Rate (Dec),65.1%,65.2%,65.3%
2016/01/13 20:30:00,20:30,AUD,Medium,Unemployment Rate (Dec),5.8%,5.9%,5.8%
2016/01/13 21:00:00,21:00,KRW,Low,Interest Rate Decision (Jan),1.50%,1.50%,1.50%
2016/01/14 02:00:00,02:00,JPY,Low,Machine Tool Orders (YoY),-25.8%,,-17.7%
2016/01/14 02:30:00,02:30,INR,Low,WPI Food (YoY) (Dec),8.17%,,5.20%
2016/01/14 02:30:00,02:30,INR,Low,WPI Fuel (YoY) (Dec),-9.15%,,-11.09%
2016/01/14 02:30:00,02:30,INR,Medium,WPI Inflation (YoY) (Dec),-0.73%,-1.15%,-1.99%
2016/01/14 02:30:00,02:30,INR,Low,WPI Manufacturing Inflation (YoY) (Dec),-1.36%,,-1.42%
2016/01/14 03:00:00,03:00,EUR,Low,German WPI (MoM) (Dec),-0.8%,0.1%,-0.2%
2016/01/14 03:00:00,03:00,EUR,Low,German WPI (YoY) (Dec),-1.0%,,-1.1%
2016/01/14 05:00:00,05:00,EUR,Low,Italian Industrial Production (YoY) (Nov),0.9%,2.5%,3.0%
2016/01/14 05:00:00,05:00,EUR,Low,Italian Industrial Production (MoM) (Nov),-0.5%,0.2%,0.5%
2016/01/14 05:00:00,05:00,EUR,Low,German GDP Annual (12M),1.70%,1.60%,1.60%
2016/01/14 05:00:00,05:00,ZAR,Low,Manufacturing PMI,45.5,45.5,43.3
2016/01/14 05:30:00,05:30,ZAR,Low,Gold Production (YoY) (Nov),2.2%,,-7.8%
2016/01/14 05:30:00,05:30,ZAR,Low,Mining Production (Nov),-0.8%,-3.7%,-4.7%
2016/01/14 05:50:00,05:50,EUR,Low,Spanish 3-Year Bonos Auction,0.124%,,0.124%
2016/01/14 05:50:00,05:50,EUR,Low,Spanish 5-Year Bonos Auction,0.656%,,0.657%
2016/01/14 05:50:00,05:50,EUR,Low,Spanish 8-Year Obligacion Auction,1.266%,,1.354%
2016/01/14 08:00:00,08:00,GBP,Medium,BoE MPC vote cut (Jan),0,0,0
2016/01/14 08:00:00,08:00,GBP,Medium,BoE MPC vote hike (Jan),1,1,1
2016/01/14 08:00:00,08:00,GBP,Medium,BoE MPC vote unchanged (Jan),8,8,8
2016/01/14 08:00:00,08:00,GBP,Medium,BoE QE Total (Jan),375B,375B,375B
2016/01/14 08:00:00,08:00,GBP,High,BoE Interest Rate Decision (Jan),0.50%,0.50%,0.50%
2016/01/14 08:00:00,08:00,GBP,Medium,BoE MPC Meeting Minutes,,,
2016/01/14 08:30:00,08:30,EUR,Medium,ECB Publishes Account of Monetary Policy Meeting,,,
2016/01/14 09:00:00,09:00,RUB,Low,Central Bank reserves (USD),368.1B,370.0B,370.2B
2016/01/14 09:30:00,09:30,USD,Medium,Continuing Jobless Claims,"2,263K","2,215K","2,234K"
2016/01/14 09:30:00,09:30,USD,Medium,Export Price Index (MoM) (Dec),-1.1%,-0.5%,-0.7%
2016/01/14 09:30:00,09:30,USD,Medium,FOMC Member Bullard Speaks,,,
2016/01/14 09:30:00,09:30,USD,Medium,Import Price Index (MoM) (Dec),-1.2%,-1.4%,-0.5%
2016/01/14 09:30:00,09:30,USD,High,Initial Jobless Claims,284K,275K,277K
2016/01/14 09:30:00,09:30,USD,Low,Jobless Claims 4-Week Avg.,278.75K,,275.75K
2016/01/14 09:30:00,09:30,CAD,Medium,New Housing Price Index (MoM) (Nov),0.2%,0.2%,0.3%
2016/01/14 09:40:00,09:40,USD,Medium,FOMC Member Lockhart Speaks,,,
2016/01/14 10:00:00,10:00,EUR,Medium,Eurogroup Meetings,,,
2016/01/14 10:50:00,10:50,USD,Low,Bloomberg Consumer Confidence,44.4,,44.2
2016/01/14 11:30:00,11:30,USD,Low,Natural Gas Storage,-168B,-178B,-113B
2016/01/14 14:00:00,14:00,USD,High,30-Year Bond Auction,2.905%,,2.978%
2016/01/14 17:45:00,17:45,NZD,Low,FPI (MoM) (Dec),-0.8%,0.2%,-0.2%
2016/01/14 19:50:00,19:50,JPY,Low,Foreign Bonds Buying,323.1B,,85.9B
2016/01/14 19:50:00,19:50,JPY,Low,Foreign Investments in Japanese Stocks,-746.5B,,135.7B
2016/01/14 20:30:00,20:30,KRW,Low,Exports (YoY) (Dec),-14.1%,,-13.8%
2016/01/14 20:30:00,20:30,KRW,Low,Imports (YoY) (Dec),-19.2%,,-19.2%
2016/01/14 20:30:00,20:30,KRW,Low,Trade Balance (Dec),7.00B,,7.20B
2016/01/14 20:30:00,20:30,AUD,Medium,Home Loans (MoM) (Nov),1.8%,-0.5%,-0.3%
2016/01/14 20:30:00,20:30,AUD,Low,Invest Housing Finance (MoM) (Nov),0.7%,,-6.1%
2016/01/14 22:00:00,22:00,CNY,Low,M2 Money Stock (YoY) (Dec),13.3%,13.5%,13.7%
2016/01/14 22:00:00,22:00,CNY,Medium,New Loans (Dec),597.8B,700.0B,708.9B
2016/01/14 22:00:00,22:00,CNY,Low,Outstanding Loan Growth (YoY) (Dec),14.3%,14.8%,14.9%
2016/01/15 01:00:00,01:00,SGD,Low,Retail Sales (YoY) (Nov),4.7%,3.6%,2.6%
2016/01/15 01:00:00,01:00,SGD,Low,Retail Sales (MoM) (Nov),1.4%,1.2%,1.0%
2016/01/15 03:45:00,03:45,EUR,Low,French Government Budget Balance (Nov),-82.8B,,-76.2B
2016/01/15 04:00:00,04:00,EUR,Medium,Spanish CPI (YoY) (Dec),0.0%,0.0%,-0.3%
2016/01/15 04:00:00,04:00,EUR,Low,Spanish CPI (MoM) (Dec),-0.3%,-0.3%,0.4%
2016/01/15 04:00:00,04:00,EUR,Medium,Spanish HICP (YoY) (Dec),-0.1%,-0.1%,-0.1%
2016/01/15 04:00:00,04:00,EUR,Low,Spanish HICP (MoM) (Dec),-0.4%,-0.4%,0.2%
2016/01/15 05:00:00,05:00,EUR,Low,Italian CPI (MoM) (Dec),0.0%,0.0%,0.0%
2016/01/15 05:00:00,05:00,EUR,Low,Italian CPI (YoY) (Dec),0.1%,0.1%,0.1%
2016/01/15 05:00:00,05:00,EUR,Low,Italian HICP (MoM) (Dec),-0.1%,-0.1%,-0.1%
2016/01/15 05:00:00,05:00,EUR,Low,Italian HICP (YoY) (Dec),0.1%,0.1%,0.1%
2016/01/15 05:00:00,05:00,EUR,Medium,EU Finance Ministers Meeting,,,
2016/01/15 05:30:00,05:30,GBP,Medium,BOE Credit Conditions Survey,,,
2016/01/15 06:00:00,06:00,EUR,Medium,Trade Balance (Nov),23.6B,,24.1B
2016/01/15 06:30:00,06:30,BRL,Low,IBC-Br Economic Activity (Nov),-0.52%,-1.00%,-0.55%
2016/01/15 07:30:00,07:30,INR,Low,"FX Reserves, USD",348.93B,,350.37B
2016/01/15 09:00:00,09:00,RUB,Low,Trade Balance (Nov),9.10B,9.60B,10.10B
2016/01/15 09:30:00,09:30,USD,Low,Core PPI (YoY) (Dec),0.3%,0.3%,0.5%
2016/01/15 09:30:00,09:30,USD,Medium,Core PPI (MoM) (Dec),0.1%,0.1%,0.3%
2016/01/15 09:30:00,09:30,USD,High,Core Retail Sales (MoM) (Dec),-0.1%,0.2%,0.3%
2016/01/15 09:30:00,09:30,USD,Medium,NY Empire State Manufacturing Index (Jan),-19.37,-4.00,-6.21
2016/01/15 09:30:00,09:30,USD,Low,PPI (YoY) (Dec),-1.0%,-1.0%,-1.1%
2016/01/15 09:30:00,09:30,USD,High,PPI (MoM) (Dec),-0.2%,-0.2%,0.3%
2016/01/15 09:30:00,09:30,USD,Medium,Retail Control (MoM) (Dec),-0.3%,0.3%,0.5%
2016/01/15 09:30:00,09:30,USD,High,Retail Sales (MoM) (Dec),-0.1%,0.1%,0.4%
2016/01/15 09:30:00,09:30,USD,Low,Retail Sales Ex Gas/Autos (MoM) (Dec),0.0%,0.4%,0.5%
2016/01/15 10:00:00,10:00,USD,Medium,FOMC Member Dudley Speaks,,,
2016/01/15 10:15:00,10:15,USD,Low,Capacity Utilization Rate (Dec),76.5%,76.8%,76.9%
2016/01/15 10:15:00,10:15,USD,Medium,Industrial Production (MoM) (Dec),-0.4%,-0.2%,-0.9%
2016/01/15 10:15:00,10:15,USD,Low,Manufacturing Production (MoM) (Dec),-0.1%,,-0.1%
2016/01/15 10:55:00,10:55,USD,Medium,Michigan 1-Year Inflation Expectations (Jan),2.4%,,2.6%
2016/01/15 10:55:00,10:55,USD,Medium,Michigan 5-Year Inflation Expectations (Jan),2.70%,,2.60%
2016/01/15 10:55:00,10:55,USD,Medium,Michigan Consumer Expectations (Jan),85.7,82.8,82.7
2016/01/15 10:55:00,10:55,USD,Medium,Michigan Consumer Sentiment (Jan),93.3,93.0,92.6
2016/01/15 10:55:00,10:55,USD,Low,Michigan Current Conditions (Jan),105.1,107.3,108.1
2016/01/15 11:00:00,11:00,USD,Medium,Business Inventories (MoM) (Nov),-0.2%,-0.1%,-0.1%
2016/01/15 14:00:00,14:00,USD,Medium,U.S. Baker Hughes Oil Rig Count,515,,516
2016/01/15 14:00:00,14:00,USD,Medium,FOMC Member Kaplan Speaks,,,
2016/01/15 16:30:00,16:30,GBP,Medium,CFTC GBP speculative net positions,-30.5K,,-30.5K
2016/01/15 16:30:00,16:30,USD,Low,CFTC Copper speculative net positions,-42.0K,,-31.8K
2016/01/15 16:30:00,16:30,USD,Medium,CFTC Crude Oil speculative net positions,163.5K,,184.2K
2016/01/15 16:30:00,16:30,USD,Medium,CFTC Gold speculative net positions,44.7K,,26.6K
2016/01/15 16:30:00,16:30,USD,Medium,CFTC S&P 500 speculative net positions,-162.3K,,-104.2K
2016/01/15 16:30:00,16:30,USD,Low,CFTC Silver speculative net positions,22.5K,,21.6K
2016/01/15 16:30:00,16:30,CAD,Low,CFTC CAD speculative net positions,-59.2K,,-60.1K
2016/01/15 16:30:00,16:30,CHF,Low,CFTC CHF speculative net positions,3.3K,,3.6K
2016/01/15 16:30:00,16:30,AUD,Medium,CFTC AUD speculative net positions,-23.0K,,-13.8K
2016/01/15 16:30:00,16:30,JPY,Medium,CFTC JPY speculative net positions,25.3K,,4.1K
2016/01/15 16:30:00,16:30,NZD,Low,CFTC NZD speculative net positions,1.5K,,1.6K
2016/01/15 16:30:00,16:30,RUB,Medium,CFTC RUB speculative positions,-0.7K,,-0.5K
2016/01/15 16:30:00,16:30,EUR,Medium,CFTC EUR speculative net positions,-146.5K,,-160.6K
2016/01/17 19:30:00,19:30,AUD,Low,MI Inflation Gauge (MoM) (Dec),0.2%,,0.1%
2016/01/17 20:01:00,20:01,GBP,Low,Rightmove House Price Index (MoM),0.5%,,-1.1%
2016/01/17 20:30:00,20:30,AUD,Low,New Motor Vehicle Sales (MoM) (Dec),-0.5%,,1.0%
2016/01/17 20:30:00,20:30,SGD,Low,Non-Oil Exports (MoM) (Dec),-3.10%,,-3.80%
2016/01/17 20:30:00,20:30,SGD,Low,Non-Oil Exports (YoY) (Dec),-7.20%,-5.10%,-3.40%
2016/01/17 20:30:00,20:30,SGD,Low,Trade Balance,5.150B,,4.910B
2016/01/17 21:30:00,21:30,CNY,Low,House Prices (YoY) (Dec),1.6%,,0.9%
2016/01/17 22:00:00,22:00,NZD,Low,RBNZ Offshore Holdings (Dec),63.80%,,64.10%
2016/01/18 00:30:00,00:30,JPY,Low,Capacity Utilization (MoM) (Nov),-0.1%,,1.3%
2016/01/18 00:30:00,00:30,JPY,Medium,Industrial Production (MoM) (Nov),-0.9%,-1.0%,-1.0%
2016/01/18 00:30:00,00:30,JPY,Medium,Tertiary Industry Activity Index (MoM),-0.8%,-0.6%,0.9%
2016/01/18 02:30:00,02:30,INR,Low,Exports (USD) (Dec),22.30B,,20.01B
2016/01/18 02:30:00,02:30,INR,Low,Imports (USD) (Dec),33.96B,,29.80B
2016/01/18 02:30:00,02:30,INR,Low,Trade Balance (Dec),-11.66B,-9.60B,-9.78B
2016/01/18 03:30:00,03:30,GBP,Medium,Investing.com GBP/USD Index,47.1%,,45.6%
2016/01/18 03:30:00,03:30,USD,Medium,Investing.com Gold Index,50.9%,,53.9%
2016/01/18 03:30:00,03:30,CAD,Medium,Investing.com USD/CAD Index,42.2%,,45.8%
2016/01/18 03:30:00,03:30,CHF,Medium,Investing.com USD/CHF Index,47.5%,,48.6%
2016/01/18 03:30:00,03:30,AUD,Medium,Investing.com AUD/USD Index,41.3%,,44.7%
2016/01/18 03:30:00,03:30,JPY,Medium,Investing.com USD/JPY Index,38.7%,,45.6%
2016/01/18 03:30:00,03:30,NZD,Medium,Investing.com NZD/USD Index,41.2%,,41.6%
2016/01/18 03:30:00,03:30,EUR,Medium,Investing.com EUR/USD Index,27.0%,,27.2%
2016/01/18 05:00:00,05:00,EUR,Low,Italian Trade Balance (Nov),4.410B,3.240B,4.820B
2016/01/18 05:00:00,05:00,EUR,Low,Italian Trade Balance EU (Nov),1.10B,,1.30B
2016/01/18 10:00:00,10:00,EUR,Low,French 12-Month BTF Auction,-0.366%,,-0.377%
2016/01/18 10:00:00,10:00,EUR,Low,French 3-Month BTF Auction,-0.376%,,-0.399%
2016/01/18 10:00:00,10:00,EUR,Low,French 6-Month BTF Auction,-0.382%,,-0.399%
2016/01/18 17:00:00,17:00,KRW,Low,PPI (MoM) (Dec),-0.2%,,-0.4%
2016/01/18 17:00:00,17:00,KRW,Low,PPI (YoY) (Dec),-3.9%,,-4.7%
2016/01/18 17:00:00,17:00,NZD,Medium,NZIER Business Confidence (Q4),15%,,-14%
2016/01/18 17:00:00,17:00,NZD,Low,NZIER QSBO Capacity Utilization (Q4),93.2%,,91.4%
2016/01/18 22:00:00,22:00,CNY,Medium,Fixed Asset Investment (YoY) (Dec),10.0%,10.2%,10.2%
2016/01/18 22:00:00,22:00,CNY,Medium,GDP (QoQ) (Q4),1.6%,1.7%,1.8%
2016/01/18 22:00:00,22:00,CNY,High,GDP (YoY) (Q4),6.8%,6.8%,6.9%
2016/01/18 22:00:00,22:00,CNY,Medium,Industrial Production (YoY) (Dec),5.9%,6.0%,6.2%
2016/01/18 22:00:00,22:00,CNY,Low,Retail Sales (YoY) (Dec),11.1%,11.3%,11.2%
2016/01/19 03:00:00,03:00,EUR,High,German CPI (MoM) (Dec),-0.1%,-0.1%,-0.1%
2016/01/19 03:00:00,03:00,EUR,Medium,German CPI (YoY) (Dec),0.3%,0.3%,0.3%
2016/01/19 03:00:00,03:00,EUR,Low,German HICP (MoM) (Dec),0.0%,0.0%,0.0%
2016/01/19 03:00:00,03:00,EUR,Low,German HICP (YoY) (Dec),0.2%,0.2%,0.2%
2016/01/19 04:15:00,04:15,CHF,Medium,PPI (MoM) (Dec),-0.4%,0.2%,0.4%
2016/01/19 04:15:00,04:15,CHF,Low,PPI (YoY) (Dec),-5.5%,-5.4%,-5.5%
2016/01/19 04:30:00,04:30,HKD,Low,Unemployment Rate (Dec),3.3%,3.3%,3.3%
2016/01/19 05:00:00,05:00,EUR,Low,Current Account (Nov),26.4B,19.3B,25.6B
2016/01/19 05:00:00,05:00,EUR,Low,Current Account n.s.a. (Nov),29.8B,,27.5B
2016/01/19 05:00:00,05:00,EUR,Low,Net Investment Flow (Nov),45.2B,,23.4B
2016/01/19 05:30:00,05:30,GBP,Low,Core CPI (YoY),1.4%,1.2%,1.2%
2016/01/19 05:30:00,05:30,GBP,Low,Core PPI Output (YoY) (Dec),0.1%,-0.1%,-0.1%
2016/01/19 05:30:00,05:30,GBP,Low,Core PPI Output (MoM) (Dec),0.2%,-0.1%,-0.2%
2016/01/19 05:30:00,05:30,GBP,Low,Core RPI (MoM) (Dec),0.3%,,0.1%
2016/01/19 05:30:00,05:30,GBP,Low,Core RPI (YoY) (Dec),1.3%,,1.1%
2016/01/19 05:30:00,05:30,GBP,High,CPI (YoY) (Dec),0.2%,0.1%,0.1%
2016/01/19 05:30:00,05:30,GBP,Medium,CPI (MoM) (Dec),0.1%,0.1%,0.0%
2016/01/19 05:30:00,05:30,GBP,Low,House Price Index (YoY),7.7%,7.3%,7.0%
2016/01/19 05:30:00,05:30,GBP,Medium,PPI Input (MoM) (Dec),-0.8%,-1.7%,-1.6%
2016/01/19 05:30:00,05:30,GBP,Low,PPI Input (YoY) (Dec),-10.8%,-11.7%,-13.1%
2016/01/19 05:30:00,05:30,GBP,Low,PPI Output (MoM) (Dec),-0.2%,-0.2%,-0.2%
2016/01/19 05:30:00,05:30,GBP,Low,PPI Output (YoY) (Dec),-1.2%,-1.2%,-1.5%
2016/01/19 05:30:00,05:30,GBP,Low,RPI (YoY) (Dec),1.2%,1.1%,1.1%
2016/01/19 05:30:00,05:30,GBP,Low,RPI (MoM) (Dec),0.3%,0.2%,0.1%
2016/01/19 05:45:00,05:45,EUR,Low,Spanish 12-Month Letras Auction,-0.060%,,-0.024%
2016/01/19 05:45:00,05:45,EUR,Low,Spanish 6-Month Letras Auction,-0.105%,,-0.069%
2016/01/19 06:00:00,06:00,EUR,Medium,German ZEW Current Conditions (Jan),59.7,54.0,55.0
2016/01/19 06:00:00,06:00,EUR,Medium,German ZEW Economic Sentiment (Jan),10.2,8.2,16.1
2016/01/19 06:00:00,06:00,EUR,Medium,Core CPI (YoY) (Dec),0.9%,0.9%,0.9%
2016/01/19 06:00:00,06:00,EUR,Low,Core CPI (MoM) (Dec),0.3%,,-0.2%
2016/01/19 06:00:00,06:00,EUR,Medium,CPI (MoM) (Dec),0.0%,-0.1%,-0.1%
2016/01/19 06:00:00,06:00,EUR,High,CPI (YoY) (Dec),0.2%,0.2%,0.2%
2016/01/19 06:00:00,06:00,EUR,Low,CPI ex Tobacco (MoM) (Dec),0.0%,,-0.2%
2016/01/19 06:00:00,06:00,EUR,Low,CPI ex Tobacco (YoY) (Dec),0.2%,,0.1%
2016/01/19 06:00:00,06:00,EUR,Medium,ZEW Economic Sentiment,22.7,27.9,33.9
2016/01/19 08:00:00,08:00,GBP,High,BoE Gov Carney Speaks,,,
2016/01/19 09:30:00,09:30,CAD,Medium,Foreign Securities Purchases (Nov),2.58B,12.10B,19.08B
2016/01/19 09:30:00,09:30,CAD,Low,Foreign Securities Purchases by Canadians (Nov),16.46B,,3.19B
2016/01/19 10:00:00,10:00,NZD,Low,GlobalDairyTrade Price Index,-1.4%,,-1.6%
2016/01/19 11:00:00,11:00,USD,Low,NAHB Housing Market Index (Jan),60,61,60
2016/01/19 12:30:00,12:30,USD,Low,3-Month Bill Auction,0.255%,,0.215%
2016/01/19 12:30:00,12:30,USD,Low,6-Month Bill Auction,0.370%,,0.470%
2016/01/19 17:00:00,17:00,USD,Low,"US Foreign Buying, T-bonds (Nov)",38.40B,,-55.20B
